Gene,Score
KIAA2018,-1.7567003490000002
KIAA2022,-1.7682255709999999
KIAA2026,-0.429723632
KIDINS220,-0.38022223
KIF11,-0.603191012
KIF12,-0.591288617
KIF13A,-0.21706715899999998
KIF13B,-0.8516880259999999
KIF14,-0.282918192
KIF15,-0.457226804
KIF16B,-0.573998265
KIF17,-1.2763578420000001
KIF18A,-0.730674178
KIF18B,-0.48803483799999997
KIF19,-0.974623762
KIF1A,-0.730368516
KIF1B,-1.955910627
KIF1BP,-0.761240782
KIF1C,-0.20196034100000002
KIF20A,-0.649087135
KIF20B,-0.822442832
KIF21A,-1.134196888
KIF21B,-0.34505517
KIF22,-0.370378431
KIF23,-1.620988245
KIF24,-0.28376871800000003
KIF25,-0.570766081
KIF26A,-0.383165355
KIF26B,-0.132942002
KIF27,-0.8212078559999999
KIF28P,-0.423999984
KIF2A,-2.051548286
KIF2B,-0.7058756690000001
KIF2C,-0.907354984
KIF3A,-0.34917605799999996
KIF3B,-0.526280138
KIF3C,-1.07487793
KIF4A,-1.514570143
KIF4B,-0.45277925399999996
KIF5A,-0.883924403
KIF5B,-0.349013705
KIF5C,-0.317202618
KIF6,-0.45240422799999996
KIF7,-0.411875703
KIF9,-0.6571123720000001
KIFAP3,-0.6757850479999999
KIFC1,-1.070180304
KIFC2,-0.150161936
KIFC3,-0.854883355
KIN,-0.6895737940000001
KIR2DL1,-0.361438925
KIR2DL3,-0.875993138
KIR2DL4,-0.337108542
KIR3DL1,-0.8150421840000001
KIR3DL2,-0.415824555
KIR3DL3,-0.8569293159999999
KIRREL,-0.481552892
KIRREL2,-0.7583434290000001
KIRREL3,-1.5863257130000001
KISS1,-0.617460943
KISS1R,-0.646451952
KIT,-0.599020839
KITLG,-0.542666426
KIZ,-0.333347163
KL,-0.6544950829999999
KLB,-2.6962193119999998
KLC1,-0.609580262
KLC2,-0.248771094
KLC3,-0.599421477
KLC4,-0.960184994
KLF1,-0.291552926
KLF10,-0.516869884
KLF11,-1.3356314740000002
KLF12,-0.18944534300000002
KLF13,-0.37535609999999997
KLF14,-1.035377594
KLF15,-0.43585273700000005
KLF16,-0.203520973
KLF17,-0.21799914399999998
KLF2,-0.241820105
KLF3,-0.38812869200000005
KLF4,-0.42329304700000003
KLF5,-0.821570227
KLF6,-1.286605531
KLF7,-1.888155281
KLF8,-0.362020079
KLF9,-0.580248599
KLHDC1,-0.607686274
KLHDC10,-0.057121697
KLHDC2,-0.949509536
KLHDC3,-0.386772661
KLHDC4,-0.485744849
KLHDC7A,-3.020164208
KLHDC7B,-0.605349011
KLHDC8A,-2.964993568
KLHDC8B,-1.454874194
KLHDC9,-1.222703247
KLHL1,-0.339629942
KLHL10,-0.554888272
KLHL11,-1.3231468720000001
KLHL12,-0.437094427
KLHL13,-0.976285382
KLHL14,-1.153950303
KLHL15,-0.986808901
KLHL17,-0.265064267
KLHL18,-0.45624409299999996
KLHL2,-0.953030206
KLHL20,-0.88367903
KLHL21,-0.783006561
KLHL22,-0.198972955
KLHL23,-0.369517535
KLHL24,-0.635148825
KLHL25,-1.772277895
KLHL26,-0.763044719
KLHL28,-0.806027466
KLHL29,-1.7331256780000002
KLHL3,-0.366382315
KLHL30,-0.514908516
KLHL31,-0.692534842
KLHL32,-0.413251711
KLHL33,-3.6140489160000002
KLHL34,-0.416419424
KLHL35,-0.31612424100000003
KLHL36,-1.957972174
KLHL38,-1.488817077
KLHL4,-0.402163877
KLHL40,-0.48002227700000005
KLHL41,-0.399431562
KLHL42,-0.835909866
KLHL5,-0.524243366
KLHL6,-1.238702636
KLHL7,-1.34457351
KLHL8,-1.5097452930000002
KLHL9,-0.6539120939999999
KLK1,-0.40808806799999997
KLK10,-0.7512873390000001
KLK11,-1.75828521
KLK12,-1.637544264
KLK13,-0.833788665
KLK14,-1.317784463
KLK15,-0.662382259
KLK2,-0.8016575020000001
KLK3,-0.5021423420000001
KLK4,-0.792119762
KLK5,-0.159371
KLK6,-0.38456282399999997
KLK7,-0.508180839
KLK8,-1.167219787
KLK9,-0.552914358
KLKB1,-1.1515608309999998
KLLN,-0.11785572400000001
KLRB1,-1.389850918
KLRC1,-0.38570152399999996
KLRC2,-0.817327316
KLRC3,-1.145638323
KLRC4,-1.236326682
KLRD1,-0.517880424
KLRF1,-0.7538325579999999
KLRF2,-1.54366526
KLRG1,-0.864030415
KLRG2,-0.984588062
KLRK1,-0.800467235
KMO,-0.268346638
KMT2A,-0.061643424
KMT2B,-0.214557967
KMT2C,-2.722196287
KMT2D,-4.017698596000001
KMT2E,-0.758548853
KNCN,-1.5147749869999998
KNDC1,-1.049534933
KNG1,-0.161023113
KNOP1,-0.261829992
KNSTRN,-2.931335527
KNTC1,-2.5924473
KPNA1,-0.37274070600000003
KPNA2,-0.804330764
KPNA3,-1.055203397
KPNA4,-0.877425433
KPNA5,-0.541283648
KPNA6,-0.539638176
KPNA7,-0.724442549
KPNB1,-0.6316372960000001
KPRP,-2.6351190630000003
KPTN,-1.182984655
KRAS,-1.8691215330000002
KRBA1,-1.110633821
KRBA2,-0.151992275
KRBOX1,-0.17756889899999997
KRBOX4,-1.414105446
KRCC1,-0.776491425
KREMEN1,-0.30398690300000003
KREMEN2,-0.43696450000000003
KRI1,-1.111219665
KRIT1,-0.105699421
KRR1,-1.263350738
KRT1,-1.314436479
KRT10,-1.519157493
KRT12,-1.0744068340000001
KRT13,-2.6908078489999996
KRT14,-0.220979488
KRT15,-0.12620474
KRT16,-1.173295778
KRT17,-0.322177273
KRT18,-0.631887443
KRT19,-0.169830712
KRT2,-1.08565844
KRT20,-0.102112403
KRT222,-3.398873451
KRT23,-0.09050302199999999
KRT24,-1.862157045
KRT25,-0.029762042000000002
KRT26,-0.33618870799999995
KRT27,-2.539256799
KRT28,-0.396733651
KRT3,-1.043174745
KRT31,-0.243610843
KRT32,-4.204695812
KRT33A,-1.692598668
KRT33B,-1.972983631
KRT34,-0.6916686590000001
KRT35,-2.569683092
KRT36,-2.557894996
KRT37,-0.958881447
KRT38,-0.6978443529999999
KRT39,-0.559711855
KRT4,-1.1552396329999999
KRT40,-3.4107750560000003
KRT5,-0.02155674
KRT6A,-0.808627271
KRT6B,-0.8860136829999999
KRT6C,-1.366959108
KRT7,-0.44936482899999997
KRT71,-0.522463474
KRT72,-0.18302219100000003
KRT73,-0.15670099199999998
KRT74,-0.737673108
KRT75,-0.394239315
KRT76,-0.062578123
KRT77,-1.186379309
KRT78,-0.511527786
KRT79,-1.2381781379999999
KRT8,-0.38170735100000003
KRT80,-0.131601189
KRT81,-0.44762736
KRT82,-0.19628611
KRT83,-0.13788616199999998
KRT84,-0.963471145
KRT85,-2.405545706
KRT86,-0.8022964709999999
KRT9,-1.2753463059999999
KRTAP10-1,-0.9253189559999999
KRTAP10-10,-0.525651404
KRTAP10-11,-0.035132658
KRTAP10-12,-0.203300227
KRTAP10-2,-0.550441619
KRTAP10-3,-0.216174032
KRTAP10-4,-0.620665841
KRTAP10-5,-1.629941971
KRTAP10-6,-0.30449929800000003
KRTAP10-8,-1.990067644
KRTAP10-9,-0.179730365
KRTAP1-1,-1.213083405
KRTAP11-1,-0.9956993359999999
KRTAP12-1,-0.33262815
KRTAP12-2,-1.104157431
KRTAP12-3,-0.645460418
KRTAP12-4,-0.035982495
KRTAP1-3,-1.7193858290000001
KRTAP13-1,-0.577050403
KRTAP13-2,-1.033267787
KRTAP13-3,-5.159490736
KRTAP13-4,-1.6976665080000002
KRTAP1-4,-0.226197039
KRTAP1-5,-0.916765643
KRTAP15-1,-0.801957362
KRTAP16-1,-1.085528359
KRTAP17-1,-0.132373129
KRTAP19-1,-1.097129084
KRTAP19-2,-1.562404145
KRTAP19-3,-0.511777905
KRTAP19-4,-0.128191426
KRTAP19-5,-0.9583284390000001
KRTAP19-6,-0.3270313
KRTAP19-7,-0.97582145
KRTAP19-8,-0.223274922
KRTAP20-1,-1.4795330269999998
KRTAP20-2,-0.24735016
KRTAP20-3,-1.008047152
KRTAP2-1,-0.476300316
KRTAP21-1,-0.7346477570000001
KRTAP21-2,-0.40311315799999997
KRTAP21-3,-1.10657543
KRTAP2-2,-0.476300316
KRTAP22-1,-0.38859769899999996
KRTAP22-2,-1.329175454
KRTAP2-3,-1.1155609
KRTAP23-1,-0.170103272
KRTAP2-4,-1.1155609
KRTAP24-1,-0.48275176799999997
KRTAP25-1,-1.6046335859999998
KRTAP26-1,-2.113686381
KRTAP27-1,-0.353550649
KRTAP3-1,-2.9676648389999998
KRTAP3-2,-1.105265129
KRTAP3-3,-2.557065857
KRTAP4-11,-3.863162206
KRTAP4-12,-1.427156099
KRTAP4-2,-0.945803637
KRTAP4-3,-0.46967519799999996
KRTAP4-4,-0.535352345
KRTAP4-5,-0.33412183100000004
KRTAP4-6,-1.637426416
KRTAP4-7,-3.346861492
KRTAP4-8,-0.896155635
KRTAP4-9,-0.877407963
KRTAP5-1,-1.413460937
KRTAP5-10,-1.6204510580000002
KRTAP5-11,-1.754587999
KRTAP5-2,-1.184567992
KRTAP5-3,-2.4102835540000003
KRTAP5-5,-1.4240697530000002
KRTAP5-6,-0.30073515300000003
KRTAP5-7,-0.40814206
KRTAP5-8,-0.730340696
KRTAP5-9,-1.521230565
KRTAP6-1,-0.213087365
KRTAP6-2,-0.5047033910000001
KRTAP7-1,-0.458297865
KRTAP8-1,-1.663328979
KRTAP9-1,-1.117996266
KRTAP9-2,-1.7337746490000001
KRTAP9-3,-0.614701549
KRTAP9-4,-0.511038569
KRTAP9-6,-0.35152345100000004
KRTAP9-7,-1.197679612
KRTAP9-8,-0.14832331
KRTAP9-9,-0.640076534
KRTCAP2,-1.77510094
KRTCAP3,-0.733988627
KRTDAP,-0.7998927859999999
KSR1,-1.0725897770000001
KSR2,-0.532825809
KTI12,-0.331371358
KTN1,-0.466568351
KXD1,-0.215204389
KY,-0.45522320200000005
KYNU,-0.715762913
L1CAM,-0.107468955
L1TD1,-0.862111623
L2HGDH,-0.8628703259999999
L3HYPDH,-0.378668985
L3MBTL1,-0.544316692
L3MBTL2,-1.864399305
L3MBTL3,-0.205193543
L3MBTL4,-0.45508239799999994
LACC1,-1.194945614
LACE1,-0.512180005
LACRT,-0.416359515
LACTB,-0.342449141
LACTB2,-0.899773849
LACTBL1,-0.973468087
LAD1,-1.032283607
LAG3,-0.45466025
LAGE3,-1.172621439
LAIR1,-0.533095232
LAIR2,-0.456929749
LALBA,-0.938765113
LAMA1,-0.26064839
LAMA2,-0.914193021
LAMA3,-0.8285490670000001
LAMA4,-1.1817006140000001
LAMA5,-0.969614225
LAMB1,-0.24990056800000002
LAMB2,-0.616309557
LAMB3,-0.10217639699999999
LAMB4,-0.12345793599999999
LAMC1,-0.171431025
LAMC2,-1.102584163
LAMC3,-0.647653178
LAMP1,-0.41021819
LAMP2,-0.907879355
LAMP3,-0.5747587239999999
LAMP5,-1.340530781
LAMTOR1,-0.09518229
LAMTOR2,-0.161010732
LAMTOR3,-0.042619604000000005
LAMTOR4,-0.1273783
LAMTOR5,-0.313412939
LANCL1,-1.830700323
LANCL2,-1.180624962
LANCL3,-0.67179184
LAP3,-0.501915494
LAPTM4A,-0.494397136
LAPTM4B,-0.053856369
LAPTM5,-0.693991087
LARGE,-0.258640503
LARP1,-0.288902716
LARP1B,-0.813179311
LARP4,-1.356614571
LARP4B,-0.473929484
LARP6,-0.861134469
LARP7,-0.20205531699999998
LARS,-0.58929073
LARS2,-0.805382563
LAS1L,-2.243871854
LASP1,-0.8011106790000001
LAT,-0.25445145
LAT2,-1.265530742
LATS1,-0.70726815
LATS2,-1.958217759
LAX1,-0.347423916
LAYN,-0.712378783
LBH,-1.5896938859999998
LBP,-2.093478669
LBR,-0.505039249
LBX1,-0.395999915
LBX2,-0.48949746200000005
LCA10,-0.6584938060000001
LCA5,-0.45219336
LCA5L,-1.110946319
LCAT,-0.677467865
LCE1A,-0.603625602
LCE1B,-0.664128853
LCE1C,-1.889768721
LCE1D,-1.1786130940000001
LCE1E,-1.203199825
LCE1F,-1.9957880680000002
LCE2A,-0.534224621
LCE2B,-1.377667896
LCE2C,-0.207779535
LCE2D,-1.529645133
LCE3A,-1.112314028
LCE3B,-1.040586056
LCE3C,-0.154448954
LCE3D,-0.89530949
LCE3E,-0.89530949
LCE4A,-0.265195258
LCE5A,-0.7263060370000001
LCE6A,-0.166685819
LCK,-0.6098216999999999
LCLAT1,-0.91987106
LCMT1,-0.684268324
LCMT2,-0.551732427
LCN1,-1.468272842
LCN10,-1.08696381
LCN12,-0.47152631100000003
LCN15,-0.351386301
LCN2,-0.348238979
LCN6,-0.7648209229999999
LCN8,-0.9416540059999999
LCN9,-0.33842193299999995
LCNL1,-0.54672967
LCOR,-0.6402978189999999
LCORL,-0.779742258
LCP1,-0.08803754400000001
LCP2,-1.232042244
LCT,-1.005345856
LCTL,-1.4985218759999999
LDB1,-0.798390858
LDB2,-2.131186864
LDB3,-1.230225561
LDHA,-0.43548025700000004
LDHAL6A,-0.867757742
LDHAL6B,-0.190703243
LDHB,-0.858921733
LDHC,-0.7940772970000001
LDHD,-0.428193957
LDLR,-1.241229247
LDLRAD1,-0.8836039720000001
LDLRAD2,-1.577880124
LDLRAD3,-1.4978406419999999
LDLRAD4,-0.117943485
LDLRAP1,-0.9934462059999999
LDOC1,-1.8971789669999999
LDOC1L,-0.319784905
LEAP2,-2.069645209
LECT1,-0.224560233
LECT2,-0.618542143
LEF1,-0.6846912340000001
LEFTY1,-0.67733998
LEFTY2,-0.545022918
LEKR1,-0.477208394
LELP1,-1.512328562
LEMD1,-1.502133814
LEMD2,-0.9177918270000001
LEMD3,-0.386719353
LENEP,-1.034439173
LENG1,-0.888974432
LENG8,-1.469010865
LENG9,-0.9187791479999999
LEO1,-1.901654728
LEP,-1.021180824
LEPR,-0.619391473
LEPROT,-0.39625288399999997
LEPROTL1,-0.311141326
LETM1,-0.559237908
LETM2,-2.392681197
LETMD1,-0.562282431
LEUTX,-1.015715172
LFNG,-1.0580792559999999
LGALS1,-0.502185074
LGALS12,-0.476654101
LGALS13,-1.391156853
LGALS14,-0.664528501
LGALS16,-0.28374542399999997
LGALS2,-0.29186228399999997
LGALS3,-0.7413793129999999
LGALS3BP,-0.487034078
LGALS4,-0.40461743899999997
LGALS7,-1.177020635
LGALS7B,-1.177020635
LGALS8,-0.789692518
LGALS9,-0.296245568
LGALS9B,-0.735212125
LGALS9C,-0.415650361
LGALSL,-0.531688615
LGI1,-0.501234571
LGI2,-1.799463632
LGI3,-0.322414548
LGI4,-0.254541607
LGMN,-0.529685011
LGR4,-0.292121108
LGR5,-0.40953850799999997
LGR6,-0.834296314
LGSN,-1.073397322
LHB,-0.860142352
LHCGR,-0.27970373800000004
LHFP,-2.030971339
LHFPL1,-0.033086597
LHFPL2,-1.118345959
LHFPL3,-0.6458426829999999
LHFPL4,-2.164886016
LHFPL5,-1.8334793130000002
LHPP,-0.70657457
LHX1,-0.24300078100000003
LHX2,-0.435654571
LHX3,-1.0265851209999999
LHX4,-1.310783462
LHX5,-1.698329671
LHX6,-0.617475923
LHX8,-0.47215986
LHX9,-0.678920472
LIAS,-1.16417503
LIF,-1.695873486
LIFR,-0.9312719279999999
LIG1,-1.096074495
LIG3,-0.81015845
LIG4,-0.34205502299999996
LILRA1,-0.386671845
LILRA2,-1.01580503
LILRA3,-0.24593647899999999
LILRA4,-0.303281028
LILRA5,-1.726362358
LILRA6,-0.46287154399999997
LILRB1,-0.8508907920000001
LILRB2,-0.861458066
LILRB3,-1.428165291
LILRB4,-0.6769043229999999
LILRB5,-0.705175415
LIM2,-0.264796398
LIMA1,-0.17056816800000002
LIMCH1,-1.183073447
LIMD1,-0.6922484390000001
LIMD2,-1.212772508
LIME1,-2.895683961
LIMK1,-0.518772467
LIMK2,-0.506251675
LIMS1,-1.621245197
LIMS2,-1.683356175
LIMS3,-0.367436131
LIMS3L,-0.367436131
LIN28A,-0.338504046
LIN28B,-1.335761449
LIN37,-0.468472875
LIN52,-3.093945923
LIN54,-2.9045688480000003
LIN7A,-1.109032973
LIN7B,-0.887764123
LIN7C,-0.28481328699999997
LIN9,-1.254815538
LINGO1,-0.343463969
LINGO2,-0.646632214
LINGO3,-0.62866872
LINGO4,-0.49140557100000004
LINS,-2.906672317
LIPA,-0.51835019
LIPC,-0.25405961899999996
LIPE,-0.55319353
LIPF,-0.44972323700000005
LIPG,-1.0881739990000001
LIPH,-0.30371401800000003
LIPI,-1.149940171
LIPJ,-0.766401325
LIPK,-0.193179692
LIPM,-1.4633048480000002
LIPN,-0.775888713
LIPT1,-0.12938431
LIPT2,-1.2544134470000001
LITAF,-2.64418827
LIX1,-0.433134543
LIX1L,-0.8337934579999999
LLGL1,-0.741443148
LLGL2,-0.644393697
LLPH,-0.596668441
LMAN1,-0.679400783
LMAN1L,-0.279685335
LMAN2,-0.165984576
LMAN2L,-0.289915381
LMBR1,-1.058862451
LMBR1L,-2.546743189
LMBRD1,-0.5506445320000001
LMBRD2,-0.231948944
LMCD1,-0.13505884699999998
LMF1,-0.344539129
LMF2,-0.408854239
LMLN,-0.900292784
LMNA,-0.44419912100000003
LMNB1,-0.042977907
LMNB2,-0.35862072100000003
LMNTD1,-0.346891961
LMO1,-0.976330116
LMO2,-0.684761105
LMO3,-1.053011256
LMO4,-0.489468119
LMO7,-0.522850798
LMOD1,-0.195251459
LMOD2,-0.005625323000000001
LMOD3,-1.0007350720000001
LMTK2,-0.7365334809999999
LMTK3,-0.136781786
LMX1A,-0.627476898
LMX1B,-0.800399515
LNP1,-1.067683497
LNPEP,-0.515384649
LNX1,-0.282146654
LNX2,-0.231896822
LOC100128905,-0.5781058410000001
LOC100129098,-1.6890822840000002
LOC100129520,-0.9277504259999999
LOC100129924,-0.8757421479999999
LOC100130357,-0.795854176
LOC100130370,-0.784341948
LOC100130705,-1.019607104
LOC100130880,-0.39865209799999995
LOC100132146,-0.053371239
LOC100132731,-0.86717065
LOC100133267,-0.8522412420000001
LOC100287036,-1.010710831
LOC100287387,-0.330935315
LOC100287477,-1.500938342
LOC100287837,-0.316662228
LOC100288336,-1.12702237
LOC100505478,-0.70564427
LOC100506127,-1.118812634
LOC100506388,-0.342617381
LOC100506504,-0.46954835799999994
LOC100506571,-0.221520875
LOC100506667,-0.532178214
LOC100509091,-0.612238439
LOC100652807,-0.28817324899999996
LOC100652894,-0.8414601140000001
LOC100996273,-0.589044963
LOC100996573,-1.2193572670000001
LOC100996634,-0.540130752
LOC100996693,-1.234108287
LOC101059906,-0.526132133
LOC101059914,-1.316968074
LOC101059915,-0.82022983
LOC101060179,-0.481618604
LOC101060181,-0.41244818899999997
LOC149373,-0.8821323659999999
LOC283710,-0.415366764
LOC285556,-0.33314582600000003
LOC338667,-0.39996648700000004
LOC388849,-0.48184712399999996
LOC389895,-0.29071032199999997
LOC390877,-0.24606763
LOC391003,-2.841123933
LOC391722,-0.440466155
LOC400499,-0.54733228
LOC400736,-1.348293124
LOC441239,-0.626852449
LOC554223,-0.785499807
LOC643355,-0.5979090220000001
LOC646730,-0.845003872
LOC648044,-0.568991707
LOC649238,-0.668762788
LOC728392,-0.310411669
LOC728763,-1.1886534709999999
LOC730183,-1.3483625769999998
LOC81691,-1.062388481
LOH12CR1,-3.408773707
LONP1,-0.8422785620000001
LONP2,-0.174140398
LONRF1,-0.37847643299999995
LONRF2,-0.603147945
LONRF3,-0.46033242799999996
LOR,-1.942922465
LOX,-0.747411045
LOXHD1,-0.8230760970000001
LOXL1,-0.703747138
LOXL2,-2.4629889719999998
LOXL3,-1.604719037
LOXL4,-0.237336479
LPA,-0.2600411
LPAR1,-0.995173964
LPAR2,-0.138718525
LPAR3,-1.117747798
LPAR4,-1.301629994
LPAR5,-0.547309597
LPAR6,-0.26214259300000003
LPCAT1,-0.972057554
LPCAT2,-1.39572217
LPCAT3,-0.626068132
LPCAT4,-0.734358085
LPGAT1,-0.94237911
LPIN1,-0.108405889
LPIN2,-0.48926273299999995
LPIN3,-1.231794425
LPL,-0.594339802
LPO,-1.4049167180000002
LPP,-1.890547011
LPPR1,-0.776645345
LPPR2,-0.6467104260000001
LPPR3,-0.429822572
LPPR4,-1.446635371
LPPR5,-2.680333955
LPXN,-1.092159382
LRAT,-0.997831557
LRBA,-1.196441187
LRCH1,-0.254695622
LRCH2,-1.0091074009999998
LRCH3,-0.214170207
LRCH4,-0.826697591
LRCOL1,-3.42315222
LRFN1,-0.9053541559999999
LRFN2,-0.578289237
LRFN3,-0.724643603
LRFN4,-0.57855135
LRFN5,-0.21003839600000002
LRG1,-0.843314372
LRGUK,-0.500031632
LRIF1,-0.49476352799999995
LRIG1,-0.890319566
LRIG2,-0.37171210600000004
LRIG3,-1.007244436
LRIT1,-0.279636945
LRIT2,-0.394595068
LRIT3,-1.152466498
LRMP,-1.582579036
LRP1,-1.699968673
LRP10,-2.242731359
LRP11,-0.069536843
LRP12,-0.128738083
LRP1B,-1.074378507
LRP2,-0.461778045
LRP2BP,-0.95329938
LRP3,-0.376654163
LRP4,-0.314441354
LRP5,-0.475441493
LRP5L,-0.649927495
LRP6,-0.46321266
LRP8,-0.331630815
LRPAP1,-1.0967295940000001
LRPPRC,-0.9363119759999999
LRR1,-0.37769695799999997
LRRC1,-1.305471949
LRRC10,-0.7260125009999999
LRRC10B,-0.955319888
LRRC14,-0.6716924329999999
LRRC14B,-0.063933663
LRRC15,-0.802262582
LRRC16A,-0.281664601
LRRC16B,-0.335261188
LRRC17,-0.780177404
LRRC18,-0.22271697699999998
LRRC19,-1.084889402
LRRC2,-0.928650635
LRRC20,-0.579037879
LRRC23,-1.643626684
LRRC24,-0.99860249
LRRC25,-0.849851363
LRRC26,-0.34042303799999996
LRRC27,-0.565525989
LRRC28,-0.62240741
LRRC29,-3.0877252439999996
LRRC3,-1.7765198819999999
LRRC30,-0.566187791
LRRC31,-0.95288491
LRRC32,-0.865306024
LRRC34,-0.311600865
LRRC36,-0.46727518799999995
LRRC37A,-0.21598220899999998
LRRC37A2,-0.573809804
LRRC37A3,-0.45983533600000004
LRRC37B,-0.437792998
LRRC38,-0.241958747
LRRC39,-0.401879079
LRRC3B,-1.362177229
LRRC3C,-0.71290085
LRRC4,-0.524614232
LRRC40,-0.736179203
LRRC41,-2.528337248
LRRC42,-3.6430506360000003
LRRC43,-0.540652672
LRRC45,-2.4882806769999997
LRRC46,-0.458727781
LRRC47,-0.46040265
LRRC48,-0.20599052199999998
LRRC49,-0.397152569
LRRC4B,-0.50238772
LRRC4C,-1.088599273
LRRC52,-1.773755416
LRRC55,-1.274798588
LRRC56,-0.508891264
LRRC57,-0.50591609
LRRC58,-0.5706278779999999
LRRC59,-1.128400245
LRRC6,-0.9382480679999999
LRRC61,-0.44622284700000003
LRRC63,-0.556885419
LRRC66,-0.984680882
LRRC69,-0.522880595
LRRC7,-1.102626871
LRRC70,-0.716201148
LRRC71,-1.016993053
LRRC72,-0.33859248399999997
LRRC73,-0.8318345890000001
LRRC74A,-1.3708866990000002
LRRC75A,-1.675799344
LRRC75B,-1.533755491
LRRC8A,-1.351622011
LRRC8B,-0.7791987109999999
LRRC8C,-0.9060868990000001
LRRC8D,-2.851465334
LRRC8E,-0.9858404040000001
LRRCC1,-0.711143588
LRRD1,-0.75564758
LRRFIP1,-1.421774666
LRRFIP2,-1.549298755
LRRIQ1,-0.485100521
LRRIQ3,-0.618208041
LRRIQ4,-0.26448087600000003
LRRK1,-0.27732264
LRRK2,-0.49677563799999996
LRRN1,-1.083115754
LRRN2,-0.549942502
LRRN3,-0.812407453
LRRN4,-0.33560459200000003
LRRN4CL,-0.893163998
LRRTM1,-1.4504318719999998
LRRTM2,-1.27567611
LRRTM3,-0.5315100460000001
LRRTM4,-0.850267075
LRSAM1,-1.874120997
LRTM1,-0.465767151
LRTM2,-0.374998483
LRTOMT,-0.33456610600000003
LRWD1,-0.469606508
LSAMP,-0.544087676
LSG1,-1.716490558
LSM1,-1.081278279
LSM10,-0.560844419
LSM11,-0.674056827
LSM12,-2.058202489
LSM14A,-0.31273672399999997
LSM14B,-0.39999159
LSM2,-0.9822864109999999
LSM3,-0.9819550770000001
LSM4,-0.738756726
LSM5,-0.736935407
LSM6,-0.6795288840000001
LSM7,-0.46897889600000003
LSM8,-0.946320457
LSMEM1,-2.7601588460000004
LSMEM2,-0.8240285709999999
LSP1,-2.437168689
LSR,-0.45271360299999996
LSS,-0.5429840029999999
LST1,-0.406669689
LTA,-0.49372691799999996
LTA4H,-0.547891467
LTB,-0.833708883
LTB4R,-0.571196223
LTB4R2,-0.169374893
LTBP1,-0.484339289
LTBP2,-0.19982016800000002
LTBP3,-0.24423224300000002
LTBP4,-0.8370213409999999
LTBR,-0.868328188
LTC4S,-0.48595881700000004
LTF,-0.75158528
LTK,-0.7503026909999999
LTN1,-0.977468638
LTV1,-2.55429516
LUC7L,-1.471359765
LUC7L2,-0.246277487
LUC7L3,-0.43816262200000006
LUM,-0.834441352
LURAP1,-0.35616941399999996
LURAP1L,-0.703585865
LUZP1,-0.027078506000000002
LUZP2,-0.46751092899999996
LUZP4,-0.5676588029999999
LVRN,-1.646824745
LXN,-0.6765606590000001
LY6D,-1.113726675
LY6E,-0.537685657
LY6G5B,-0.361367208
LY6G5C,-0.318525723
LY6G6C,-1.114943895
LY6G6D,-0.6113424789999999
LY6G6F,-0.5340834010000001
LY6H,-3.8223064539999996
LY6K,-1.133163553
LY75,-0.409316901
LY75-CD302,-0.409316901
LY86,-2.186404647
LY9,-0.7642467559999999
LY96,-0.634050862
LYAR,-0.195279886
LYG1,-1.449245951
LYG2,-0.595157053
LYL1,-0.036037356
LYN,-0.396112342
LYNX1,-3.5873363019999998
LYPD1,-0.617644599
LYPD2,-0.896050969
LYPD3,-1.455462029
LYPD4,-1.71401333
LYPD5,-0.396782787
LYPD6,-1.807102727
LYPD6B,-0.566544198
LYPD8,-0.920331523
LYPLA1,-0.41300610200000004
LYPLA2,-0.820537382
LYPLAL1,-0.608671162
LYRM1,-1.704693196
LYRM2,-0.598046824
LYRM4,-0.070433672
LYRM7,-0.061470982
LYRM9,-1.29506143
LYSMD1,-0.51966909
LYSMD2,-0.8400351229999999
LYSMD3,-0.641370633
LYSMD4,-1.3795826930000001
LYST,-1.1752527659999998
LYVE1,-0.18283538600000002
LYZ,-0.659698285
LYZL1,-0.618502894
LYZL2,-0.07418491599999999
LYZL4,-0.441671365
LYZL6,-0.054098303
LZIC,-1.4445807309999998
LZTFL1,-0.243994035
LZTR1,-1.910718961
LZTS1,-0.816874955
LZTS2,-0.541460278
LZTS3,-1.318069918
M1AP,-0.164354754
M6PR,-0.41176830299999995
MAATS1,-0.40278405700000003
MAB21L1,-0.032183134
MAB21L2,-0.6829233570000001
MAB21L3,-2.004336245
MACC1,-0.22431861
MACF1,-0.12486475400000001
MACROD1,-0.287130576
MACROD2,-0.7339240920000001
MAD1L1,-2.0975294680000003
MAD2L1,-2.1506864759999997
MAD2L1BP,-0.279026424
MAD2L2,-0.926499215
MADCAM1,-0.8015833309999999
MADD,-0.21652368600000002
MAEA,-0.128250746
MAEL,-0.180773724
MAF,-0.37449322799999996
MAF1,-0.163540481
MAFA,-2.3151586330000002
MAFB,-0.16365660199999998
MAFF,-1.308939118
MAFG,-1.619991107
MAFK,-1.4593889340000001
MAG,-0.480743551
MAGEA1,-0.441304596
MAGEA10,-0.968775223
MAGEA11,-1.242277343
MAGEA12,-1.2174691009999998
MAGEA2,-0.82768978
MAGEA2B,-0.82768978
MAGEA3,-1.267705328
MAGEA4,-0.979909328
MAGEA6,-0.921770372
MAGEA8,-0.498014511
MAGEA9,-0.140460587
MAGEA9B,-0.140460587
MAGEB1,-0.761754714
MAGEB10,-0.621257252
MAGEB16,-0.522562937
MAGEB17,-0.35672768299999996
